ID	CLASSIFI	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
1037	十六、文化/單人旁（亻）	單人邊	单人边	tan55 iɐn21 pin55	tan55 jɐn21 pin55	daan1 jan4 bin1	P1758	單人旁（亻）	
1038	十六、文化/雙人旁（彳）	雙人邊	双人边	ʃœŋ55 iɐn21 pin55	ʃœŋ55 jɐn21 pin55	soeng1 jan4 bin1	P1760	雙人旁（彳）	
1039	十六、文化/寶蓋頭（宀）	寶蓋頭	宝盖头	pu35 kɔi33 tʰɐu21	pu35 kɔi33 tʰɐu21	bu2 goi3 tau4	P1760	寶蓋頭（宀）	
1040	十六、文化/豎心旁（忄）	豎心邊	竖心边	ʃy22 ɬɐm55 pin55	ʃy22 ɬɐm55 pin55	syu6 slam1 bin1	P1760	豎心旁（忄）	
1041	十六、文化/耳朵旁（阝）	耳朵邊	耳朵边	i23 tɔ35 pin55	ji24 tɔ35 pin55	ji5 do2 bin1	P1762	耳朵旁（阝）	
1042	十六、文化/斜文旁（攵）	反文邊	反文边	fan35 mɐn21 pin55	fan35 mɐn21 pin55	faan2 man4 bin1	P1762	斜文旁（攵）	
1043	十六、文化/提土旁（土）	踢土邊	踢土边	tʰɛk3 tʰu35 pin55	tʰɛk3 tʰu35 pin55	tek3 tu2 bin1	P1762	提土旁（土）	
1044	十六、文化/病字頭（疒）	病字頭	病字头	pɛŋ22 tsɿ22 tʰɐu21	pɛŋ22 tsɿ22 tʰɐu21	beng6 zy6 tau4	P1764	病字頭（疒）	
1045	十六、文化/走之旁（辶）	坐船底	坐船底	tʃʰɔ23 ʃyn21 tɐi35	tʃʰɔ24 ʃyn21 tɐi35	co5 syun4 dai2	P1764	走之旁（辶）	
1046	十六、文化/提手旁（扌）	踢手邊	踢手边	tʰɛk3 ʃɐu35 pin55	tʰɛk3 ʃɐu35 pin55	tek3 sau2 bin1	P1764	提手旁（扌）	
1047	十六、文化/草字頭（艹）	二十頭	二十头	i22 ʃɐp2 tʰɐu21	ji22 ʃɐp2 tʰɐu21	ji6 sap6 tau4	P1766	草字頭（艹）	
1048	十六、文化/風箏	崖鷹	崖鹰	ŋa21 iŋ55	ŋa21 jeŋ55	ngaa4 jing1	P1766	風箏	
1049	十六、文化/捉迷藏	躲雞	躲鸡	tɔ35 ki55	tɔ35 ki55	do2 gi1	P1766	捉迷藏	原文[ki55]有音無字
1050	十六、文化/踢毽子	踢毽	踢毽	tʰɛk3 in35	tʰɛk3 jin35	tek3 jin2	P1768	踢毽子	原文詞頭作「踢鍵子」，[jin35]有音無字
1051	十六、文化/跳橡皮筋	跳膠	跳胶	tʰiu33 kɛu55	tʰiu33 kɛu55	tiu3 geu1	P1768	跳橡皮筋	
1052	十六、文化/猜拳	猜碼	猜码	tʃʰai55 ma23	tʃʰai55 ma24	caai1 maa5	P1768	猜拳	
1053	十六、文化/下棋	逳棋	逳棋	iuk5 kʰi21	jʊk5 kʰi21	juk1 ki4	P1770	下棋	原文[iuk5]有音無字
1054	十六、文化/拱卒	擁卒	拥卒	uŋ35 tʃɐt5	ʊŋ35 tʃɐt5	ung2 zat1	P1770	拱卒	原文[uŋ35]有音無字
1055	十六、文化/上士	上士	上士	sœŋ23 sɿ22	ʃœŋ24 sɿ22	soeng5 sy6	P1770	上士（下棋走士）	
1056	十六、文化/飛相	飛相	飞相	fi55 ɬœŋ33	fi55 ɬœŋ33	fi1 sloeng3	P1772	飛相（下棋飛相）	
1057	十六、文化/將軍	將軍	将军	tʃœŋ55 kʷɐn55	tʃœŋ55 kʷɐn55	zoeng1 gwan1	P1772	將軍（下棋將軍）	原文誤作[tʃøŋ33]
1058	十六、文化/划龍舟	棹龍船	棹龙船	tʃau22 luŋ21 ʃyn21	tʃau22 lʊŋ21 ʃyn21	zaau6 lung4 syun4	P1772	划龍舟	
1059	十六、文化/舞獅	舞獅子	舞狮子	mu23 sɿ55 tsɿ35	mu24 sɿ55 tsɿ35	mu5 sy1 zy2	P1774	舞獅	
1060	十六、文化/看電視	睇電視	睇电视	tʰɐi35 tin22 ʃi22	tʰɐi35 tin22 ʃi22	tai2 din6 si6	P1774	看電視	原文[tʰɐi35]有音無字
1061	十六、文化/看電影	睇電影	睇电影	tʰɐi35 tin22 iŋ35	tʰɐi35 tin22 jeŋ35	tai2 din6 jing2	P1774	看電影	原文[tʰɐi35]有音無字
1062	十六、文化/看粵劇	睇粵劇	睇粤剧	tʰɐi35 yt2 kʰɛk2	tʰɐi35 jyt2 kʰɛk2	tai2 jyut6 kek6	P1776	看粵劇	原文[tʰɐi35]有音無字
1063	十六、文化/戲臺	戲臺	戏台	hi55 tʰɔi21	hi55 tʰɔi21	hi1 toi4	P1776	戲臺	
1064	十六、文化/開戲	開場	开场	hɔi55 tʃʰœŋ21	hɔi55 tʃʰœŋ21	hoi1 coeng4	P1776	開戲	
1065	十六、文化/散戲	散場	散场	ɬan33 tʃʰœŋ21	ɬan33 tʃʰœŋ21	slaan3 coeng4	P1778	散戲	原文「散」誤作[ɬan35]
1066	十六、文化/翻跟頭	翻跟斗	翻跟斗	fan55 kɐn55 tɐu35	fan55 kɐn55 tɐu35	faan1 gan1 dau2	P1778	翻跟頭	
1067	十六、文化/鞭炮	炮	炮	pʰɛu33	pʰɛu33	peu3	P1778	鞭炮	
1068	十六、文化/放鞭炮	燒炮	烧炮	ʃiu55 pʰɛu33	ʃiu55 pʰɛu33	siu1 peu3	P1780	放鞭炮	
1069	十六、文化/牌九	牌九	牌九	pʰai21 kɐu35	pʰai21 kɐu35	paai4 gau2	P1780	牌九	
1070	十六、文化/麻將	麻雀	麻雀	ma21 tʃʰœk3	ma21 tʃʰœk3	maa4 coek3	P1780	麻將	
1071	十六、文化/撲克	𠵿	𠵿	pʰɛ55	pʰɛ55	pe1	P1782	撲克	
1072	十六、文化/擲色子	打色	打色	ta35 ʃik5	ta35 ʃek5	daa2 sik1	P1782	擲色子	
1073	十六、文化/打球	打球	打球	ta35 kʰɐu21	ta35 kʰɐu21	daa2 kau4	P1782	打球	
1074	十六、文化/發球	發球	发球	fat3 kʰɐu21	fat3 kʰɐu21	faat3 kau4	P1784	發球	
1075	十六、文化/（球）出界	出界	出界	tʃʰyt5 kai33	tʃʰyt5 kai33	cyut1 gaai3	P1784	（球）出界	
1076	十六、文化/看球賽	睇打球	睇打球	tʰɐi35 ta35 kʰɐu21	tʰɐi35 ta35 kʰɐu21	tai2 daa2 kau4	P1784	看球賽	原文[tʰɐi35]有音無字
1077	十六、文化/買票	買飛	买飞	mai23 fi55	mai24 fi55	maai5 fi1	P1786	買票	原文[fi55]有音無字
1078	十六、文化/裁判員	裁判員	裁判员	tʃʰɔi21 pʰun33 yn21	tʃʰɔi21 pʰun33 jyn21	coi4 pun3 jyun4	P1786	裁判員	
1079	十六、文化/打賭	輸賭	输赌	ʃy55 tu35	ʃy55 tu35	syu1 du2	P1786	打賭	
1080	十六、文化/游泳	游水	游水	iɐu21 ʃui35	jɐu21 ʃui35	jau4 sui2	P1788	游泳	
1081	十六、文化/照相	影相	影相	iŋ35 ɬœŋ33	jeŋ35 ɬœŋ33	jing2 sloeng3	P1788	照相	
1082	十六、文化/照相機	手影機	手影机	ʃɐu35 iŋ35 ki55	ʃɐu35 jeŋ35 ki55	sau2 jing2 gi1	P1788	照相機	
1083	十六、文化/膠捲	膠捲	胶卷	kɛu55 kyn35	kɛu55 kyn35	geu1 gyun2	P1790	膠捲	
1084	十六、文化/講故事	講古	讲古	kɔŋ35 ku35	kɔŋ35 ku35	gong2 gu2	P1790	講故事	
1085	十六、文化/開玩笑	講笑	讲笑	kɔŋ35 ɬiu33	kɔŋ35 ɬiu33	gong2 sliu3	P1790	開玩笑	
1086	十七、動作/搖頭	揈頭	揈头	fɐŋ33 tʰɐu21	fɐŋ33 tʰɐu21	fang3 tau4	P1792	搖頭	原文[fɐŋ33]有音無字
1087	十七、動作/點頭	𩪤頭	𩪤头	ŋɐp2 tʰɐu21	ŋɐp2 tʰɐu21	ngap6 tau4	P1792	點頭	原文[ŋɐp2]有音無字
1088	十七、動作/擡頭	仰頭	仰头	ŋɔŋ23 tʰɐu21	ŋɔŋ24 tʰɐu21	ngong5 tau4	P1792	擡頭	原文作「昂」字
1089	十七、動作/回頭	回頭	回头	ui21 tʰɐu21	wui21 tʰɐu21	wui4 tau4	P1794	回頭	
1090	十七、動作/親嘴	嗒嘴	嗒嘴	tɛp5 tʃui35	tɛp5 tʃui35	dep1 zui2	P1794	親嘴	原文[tɛp5]有音無字
1091	十七、動作/睜眼	擘大眼	擘大眼	mak3 tai22 ŋɛn23	mak3 tai22 ŋɛn24	maak3 daai6 ngen5	P1794	睜眼	原文[mak3]有音無字
1092	十七、動作/閉（眼）	眯	眯	mi55	mi55	mi1	P1796	閉（眼）	
1093	十七、動作/瞪（眼）	鼓	鼓	ku35	ku35	gu2	P1796	瞪（眼）	
1094	十七、動作/看守（動詞）	看	看	hɔn55	hɔn55	hon1	P1796	看守（動詞）	
1095	十七、動作/哭	哭	哭	huk5	hʊk5	huk1	P1798	哭	
1096	十七、動作/流淚	流眼淚水	流眼泪水	lɐu21 ŋɛn23 lui22 ʃui35	lɐu21 ŋɛn24 lui22 ʃui35	lau4 ngen5 lui6 sui2	P1798	流淚	
1097	十七、動作/舉手	舉手	举手	ky35 ʃɐu35	ky35 ʃɐu35	gyu2 sau2	P1798	舉手	
1098	十七、動作/招手	掝手	掝手	uɐk2 ʃɐu35	wɐk2 ʃɐu35	wak6 sau2	P1800	招手	原文[uɐk2]有音無字
1099	十七、動作/放手	放手	放手	fɔŋ33 ʃɐu35	fɔŋ33 ʃɐu35	fong3 sau2	P1800	放手	
1100	十七、動作/伸手	伸手	伸手	tʃʰɐn55 ʃɐu35	tʃʰɐn55 ʃɐu35	can1 sau2	P1800	伸手	
1101	十七、動作/動手（開始）	逳手	逳手	iuk5 ʃɐu35	jʊk5 ʃɐu35	juk1 sau2	P1802	動手（開始）	原文[iuk5]有音無字
1102	十七、動作/蓋	䆟	䆟	kʰɐp5	kʰɐp5	kap1	P1802	蓋	原文[kʰɐp5]有音無字
1103	十七、動作/捂住	揞住	揞住	ɐm35 tʃy22	ɐm35 tʃy22	am2 zyu6	P1802	捂住	
1104	十七、動作/扶住	攀住	攀住	man55 tʃy22	man55 tʃy22	maan1 zyu6	P1804	扶住	原文[man55]有音無字
1105	十七、動作/折斷	拗斷	拗断	ɛu35 tʰyn23	ɛu35 tʰyn24	eu2 tyun5	P1804	折斷	原文[ɛu35]有音無字
1106	十七、動作/拔	掹	掹	mɐŋ55	mɐŋ55	mang1	P1804	拔	原文[mɐŋ55]有音無字
1107	十七、動作/張開	擘開	擘开	mak3 hɔi55	mak3 hɔi55	maak3 hoi1	P1806	張開	原文[mak3]有音無字
1108	十七、動作/搜	搜	搜	ɬɐu35	ɬɐu35	slau2	P1806	搜	
1109	十七、動作/撕破	擘爛	擘烂	mik5 lan22	mek5 lan22	mik1 laan6	P1806	撕破	原文[mek5]有音無字
1110	十七、動作/戳	𧰵	𧰵	tuk5	tʊk5	duk1	P1808	戳	原文[tuk5]有音無字
1111	十七、動作/披上	披上	披上	pʰi55 ʃœŋ23	pʰi55 ʃœŋ24	pi1 soeng5	P1808	披上	
1112	十七、動作/摟住	攬住	揽住	lam35 tʃy22	lam35 tʃy22	laam2 zyu6	P1808	摟住	
1113	十七、動作/哄（小孩）	𧨾	𧨾	tʰɐm33	tʰɐm33	tam3	P1810	哄（小孩）	原文[tʰɐm33]有音無字
1114	十七、動作/餵（雞鴨）	餵	喂	uɐi33	wɐi33	wai3	P1810	餵（雞鴨）	
1115	十七、動作/倒（茶）	斟	斟	tʃɐm55	tʃɐm55	zam1	P1810	倒（茶）	
1116	十七、動作/舀湯	𢳂羹	𢳂羹	pɐt5 kɐŋ55	pɐt5 kɐŋ55	bat1 gang1	P1812	舀湯	原文[pɐt5]有音無字
1117	十七、動作/爬行	躝	𨅬	lan55	lan55	laan1	P1812	爬行	原文[lan55]有音無字
1118	十七、動作/跺腳	䂿腳	䂿脚	tɐm22 kœk3	tɐm22 kœk3	dam6 goek3	P1812	跺腳	原文[tɐm22]有音無字
1119	十七、動作/踮腳	踮腳	踮脚	tim55 kœk3	tim55 kœk3	dim1 goek3	P1814	踮腳	
1120	十七、動作/蹺腳	蹺腳	跷脚	kʰɛu55 kœk3	kʰɛu55 kœk3	keu1 goek3	P1814	蹺腳	
1121	十七、動作/彎腰	彎腰	弯腰	uan55 iu55	wan55 jiu55	waan1 jiu1	P1814	彎腰	
1122	十七、動作/挺胸	躽胸	躽胸	ɛn35 huŋ55	ɛn35 hʊŋ55	en2 hung1	P1816	挺胸	原文[ɛn35]有音無字
1123	十七、動作/捶背	䂿腰骨	䂿腰骨	tɐp2 iu55 kʷɐt5	tɐp2 jiu55 kʷɐt5	dap6 jiu1 gwat1	P1816	捶背	原文[tɐp2]有音無字
1124	十七、動作/擤鼻涕	擤鼻涕	擤鼻涕	ɬɐŋ33 pi22 tʰɐi33	ɬɐŋ33 pi22 tʰɐi33	slang3 bi6 tai3	P1816	擤鼻涕	
1125	十七、動作/打噴嚏	打乞鍬	打乞锹	ta35 hɐt5 tʃʰiu55	ta35 hɐt5 tʃʰiu55	daa2 hat1 ciu1	P1818	打噴嚏	原文[hɐt5 tʃʰiu55]有音無字
1126	十七、動作/叫	吆	吆	ɛu55	ɛu55	eu1	P1818	叫	原文[ɛu55]有音無字
1127	十七、動作/蹲	踎	踎	mɐu55	mɐu55	mau1	P1818	蹲	原文[mɐu55]有音無字
1128	十七、動作/摔了	跌了	跌了	tit3 liu23	tit3 liu24	dit3 liu5	P1820	摔了	
1129	十七、動作/跨	𨂾	𨂾	nam33	nam33	naam3	P1820	跨	原文[nam33]有音無字
1130	十七、動作/扔	㨁	㨁	tʃai22	tʃai22	zaai6	P1820	扔	原文[tʃai22]有音無字
1131	十七、動作/站着	徛住	徛住	kʰi23 tʃy22	kʰi24 tʃy22	ki5 zyu6	P1822	站着	原文作「企」字
1132	十七、動作/走（路）	行	行	haŋ21	haŋ21	haang4	P1822	走（路）	
1133	十七、動作/跑	走	走	tʃɐu35	tʃɐu35	zau2	P1822	跑	
1134	十七、動作/罵	嗌	嗌	ai33	ai33	aai3	P1824	罵	原文[ai33]有音無字
1135	十七、動作/捱罵	捱嗌	挨嗌	ŋai21 ai33	ŋai21 ai33	ngaai4 aai3	P1824	捱罵	原文[ai33]有音無字
1136	十七、動作/囑咐	交帶	交带	kɛu55 tai33	kɛu55 tai33	geu1 daai3	P1824	囑咐	
1137	十七、動作/遇見	撞見	撞见	tʃɔŋ22 kin33	tʃɔŋ22 kin33	zong6 gin3	P1826	遇見	
1138	十七、動作/談戀愛	談戀愛	谈恋爱	tʰam21 lyn35 ɔi33	tʰam21 lyn35 ɔi33	taam4 lyun2 oi3	P1826	談戀愛	
1139	十七、動作/巴結	捧脬	捧脬	pʰuŋ35 pʰɛu55	pʰʊŋ35 pʰɛu55	pung2 peu1	P1826	巴結	原文作「捧泡」
1140	十七、動作/放	放	放	fɔŋ33	fɔŋ33	fong3	P1828	放	
1141	十七、動作/攙	攙	搀	tʃʰɐm55	tʃʰɐm55	cam1	P1828	攙	原文如此
1142	十七、動作/收拾（東西）	執拾	执拾	tʃɐp5 ʃɐp2	tʃɐp5 ʃɐp2	zap1 sap6	P1828	收拾（東西）	
1143	十七、動作/選擇	揀	拣	kɛn35	kɛn35	gen2	P1830	選擇	
1144	十七、動作/提起	挑起身	挑起身	tʰɛu35 hi35 ʃɐn55	tʰɛu35 hi35 ʃɐn55	teu2 hi2 san1	P1830	提起	原文[tʰɛu35]有音無字
1145	十七、動作/揀起來	執起身	执起身	tʃɐp5 hi35 ʃɐn55	tʃɐp5 hi35 ʃɐn55	zap1 hi2 san1	P1830	揀起來	
1146	十七、動作/擦掉	抹開	抹开	mat3 hɔi55	mat3 hɔi55	maat3 hoi1	P1832	擦掉	
1147	十七、動作/躲（起來）	躲	躲	tɔ35	tɔ35	do2	P1832	躲（起來）	
1148	十七、動作/找着了	搵見了	揾见了	uɐn35 kin33 liu23	wɐn35 kin33 liu24	wan2 gin3 liu5	P1832	找着了	原文[uɐn35]有音無字
1149	十七、動作/剩下	剩落	剩落	tʃiŋ22 lɔk2	tʃeŋ22 lɔk2	zing6 lok6	P1834	剩下	
1150	十七、動作/知道	識得	识得	ʃik5 tɐk5	ʃek5 tɐk5	sik1 dak1	P1834	知道	
1151	十七、動作/懂了	識了	识了	ʃik5 liu23	ʃek5 liu24	sik1 liu5	P1834	懂了	
1152	十七、動作/會了	識了	识了	ʃik5 liu23	ʃek5 liu24	sik1 liu5	P1836	會了	
1153	十七、動作/認得	認得	认得	iŋ22 tɐk5	jeŋ22 tɐk5	jing6 dak1	P1836	認得	
1154	十七、動作/懷疑	懷疑	怀疑	uai21 ni21	wai21 ni21	waai4 ni4	P1836	懷疑	
1155	十七、動作/注意	注意	注意	tʃy33 i33	tʃy33 ji33	zyu3 ji3	P1838	注意	
1156	十七、動作/害怕	怕	怕	pʰa33	pʰa33	paa3	P1838	害怕	
1157	十七、動作/窩火兒	激頸	激颈	kik5 kɛŋ35	kek5 kɛŋ35	gik1 geng2	P1838	窩火兒	
1158	十七、動作/吃驚	心驚	心惊	ɬɐm55 kɛŋ55	ɬɐm55 kɛŋ55	slam1 geng1	P1840	吃驚	
1159	十七、動作/盼望	巴望	巴望	ma35 muŋ35	ma35 mʊŋ35	maa2 mung2	P1840	盼望	原文有音無字
1160	十七、動作/巴不得	巴不得	巴不得	pa55 pɐt5 tɐk5	pa55 pɐt5 tɐk5	baa1 bat1 dak1	P1840	巴不得	
1161	十七、動作/記着	記住	记住	ki33 tʃy22	ki33 tʃy22	gi3 zyu6	P1842	記着	
1162	十七、動作/忘記	打忘記	打忘记	ta35 mɔŋ22 ki33	ta35 mɔŋ22 ki33	daa2 mong6 gi3	P1842	忘記	
1163	十七、動作/討厭	獳	獳	nɐu55	nɐu55	nau1	P1842	討厭	原文有音無字
1164	十七、動作/耍滑頭	耍滑頭	耍滑头	ʃa35 uɛt2 tʰɐu21	ʃa35 wɛt2 tʰɐu21	saa2 wet6 tau4	P1844	耍滑頭	
1165	十七、動作/忌妒	眼紅	眼红	ŋɛn23 huŋ21	ŋɛn24 hʊŋ21	ngen5 hung4	P1844	忌妒	
1166	十七、動作/生氣	激氣	激气	kik5 hi33	kek5 hi33	gik1 hi3	P1844	生氣	
1167	十七、動作/疼愛	愛	爱	ɔi33	ɔi33	oi3	P1846	疼愛	
1168	十七、動作/喜歡	中意	中意	tʃuŋ55 i33	tʃʊŋ55 ji33	zung1 ji3	P1846	喜歡	
1169	十七、動作/高興	高興	高兴	ku55 hiŋ33	ku55 heŋ33	gu1 hing3	P1846	高興	
1170	十八、性狀/好（不壞）	好	好	hu35	hu35	hu2	P1848	好（不壞）	
1171	十八、性狀/不錯（頗好）	冇錯	冇错	mu23 tʃʰɔ33	mu24 tʃʰɔ33	mu5 co3	P1848	不錯（頗好）	原文[mu23]有音無字
1172	十八、性狀/不頂事	冇有用	冇有用	mu23 iɐu23 iuŋ22	mu24 jɐu24 jʊŋ22	mu5 jau5 jung6	P1848	不頂事	原文[mu23]有音無字
1173	十八、性狀/壞（不好）	𠯋	𠯋	iɐi21	jɐi21	jai4	P1850	壞（不好）	原文[jɐi21]有音無字
1174	十八、性狀/寬	闊	阔	fut3	fut3	fut3	P1850	寬	
1175	十八、性狀/窄	窄	窄	tʃak3	tʃak3	zaak3	P1850	窄	
1176	十八、性狀/紅	紅	红	huŋ21	hʊŋ21	hung4	P1852	紅	
1177	十八、性狀/黑	黑	黑	hɐk5	hɐk5	hak1	P1852	黑	
1178	十八、性狀/大	大	大	tai22	tai22	daai6	P1852	大	
1179	十八、性狀/小	細	细	ɬɐi33	ɬɐi33	slai3	P1854	小	
1180	十八、性狀/光滑	光滑	光滑	kɔŋ55 uɛt2	kɔŋ55 wɛt2	gong1 wet6	P1854	光滑	
1181	十八、性狀/粗糙	嚡	嚡	hai21	hai21	haai4	P1854	粗糙	原文[hai21]有音無字
1182	十八、性狀/（食物）硬	硬	硬	ŋaŋ22	ŋaŋ22	ngaang6	P1856	（食物）硬	
1183	十八、性狀/（食物）軟	腍	腍	nɐm21	nɐm21	nam4	P1856	（食物）軟	原文[nɐm21]有音無字
1184	十八、性狀/臭	臭	臭	tʃʰɐu33	tʃʰɐu33	cau3	P1856	臭	
1185	十八、性狀/香	香	香	hœŋ55	hœŋ55	hoeng1	P1858	香	
1186	十八、性狀/乾	乾	干	kɔn55	kɔn55	gon1	P1858	乾	原文誤作[kan55]
1187	十八、性狀/溼	溼	湿	ʃɐp5	ʃɐp5	sap1	P1858	溼	
1188	十八、性狀/美	靚	靓	lɛŋ33	lɛŋ33	leng3	P1860	美	
1189	十八、性狀/醜	醜	丑	tʃʰɐu35	tʃʰɐu35	cau2	P1860	醜	
1190	十八、性狀/要緊	緊要	紧要	kɐn35 iu33	kɐn35 jiu33	gan2 jiu3	P1860	要緊	
1191	十八、性狀/熱鬧	熱鬧	热闹	it2 nau22	jit2 nau22	jit6 naau6	P1862	熱鬧	
1192	十八、性狀/結實	禁	禁	kʰɐm55	kʰɐm55	kam1	P1862	結實	原文[kʰɐm55]有音無字
1193	十八、性狀/乾淨	乾淨	干净	kɔn55 tʃiŋ22	kɔn55 tʃeŋ22	gon1 zing6	P1862	乾淨	
1194	十八、性狀/骯髒	邋遢	邋遢	lat2 tʰat3	lat2 tʰat3	laat6 taat3	P1864	骯髒	原文[lat2 tʰat3]有音無字
1195	十八、性狀/鹹	鹹	咸	hɛm21	hɛm21	hem4	P1864	鹹	
1196	十八、性狀/淡（不鹹）	淡	淡	tʰam23	tʰam24	taam5	P1864	淡（不鹹）	
1197	十八、性狀/淡（不濃）	淡	淡	tʰam23	tʰam24	taam5	P1866	淡（不濃）	
1198	十八、性狀/稀（粥太稀）	稀	稀	hi55	hi55	hi1	P1866	稀（粥太稀）	
1199	十八、性狀/稠（粥太稠）	渴	渴	kit2	kit2	git6	P1866	稠（粥太稠）	原文有音無字
1200	十八、性狀/肥（指動物）	肥	肥	fi21	fi21	fi4	P1868	肥（指動物）	原文「肥」字誤作[fi31]
1201	十八、性狀/胖（指人）	肥	肥	fi21	fi21	fi4	P1868	胖（指人）	原文「肥」字誤作[fi31]
1202	十八、性狀/瘦（不肥不瘦）	瘦	瘦	ʃɐu33	ʃɐu33	sau3	P1868	瘦（不肥不瘦）	
1203	十八、性狀/舒服	爽	爽	ʃɔŋ35	ʃɔŋ35	song2	P1870	舒服	
1204	十八、性狀/錯	錯	错	tʃʰɔ33	tʃʰɔ33	co3	P1870	錯	
1205	十八、性狀/難過	難頂	难顶	nan21 tiŋ35	nan21 teŋ35	naan4 ding2	P1870	難過	
1206	十八、性狀/麻煩	論盡	论尽	lɐn22 tʃɐn22	lɐn22 tʃɐn22	lan6 zan6	P1872	麻煩	原文有音無字
1207	十八、性狀/糊塗	懵懂	懵懂	muŋ35 tuŋ35	mʊŋ35 tʊŋ35	mung2 dung2	P1872	糊塗	
1208	十八、性狀/懶	懶	懒	lan23	lan24	laan5	P1872	懶	
1209	十八、性狀/勤快	勤	勤	kʰɐn21	kʰɐn21	kan4	P1874	勤快	
1210	十八、性狀/忙	忙	忙	mɔŋ21	mɔŋ21	mong4	P1874	忙	
1211	十八、性狀/頑皮	頑皮	顽皮	uan21 pʰi21	wan21 pʰi21	waan4 pi4	P1874	頑皮	
1212	十八、性狀/疲勞	癐	𤶊	kui22	kui22	gui6	P1876	疲勞	原文有音無字
1213	十八、性狀/倒霉	衰	衰	ʃui55	ʃui55	sui1	P1876	倒霉	
1214	十八、性狀/精（機靈）	精	精	tʃɛŋ55	tʃɛŋ55	zeng1	P1876	精（機靈）	
1215	十八、性狀/能幹	叻	叻	lɛk5	lɛk5	lek1	P1878	能幹	原文有音無字
1216	十八、性狀/年輕	後生	后生	hɐu22 ʃaŋ55	hɐu22 ʃaŋ55	hau6 saang1	P1878	年輕	
1217	十八、性狀/年老	老	老	lu23	lu24	lu5	P1878	年老	
1218	十八、性狀/脾氣壞	脾氣𠯋	脾气𠯋	pʰi21 hi33 iɐi21	pʰi21 hi33 jɐi21	pi4 hi3 jai4	P1880	脾氣壞	原文[iɐi21]有音無字
1219	十八、性狀/野蠻	牛骨	牛骨	ŋɐu21 kʷɐt5	ŋɐu21 kʷɐt5	ngau4 gwat1	P1880	野蠻	
1220	十八、性狀/陰險	陰毒	阴毒	iɐm55 tuk2	jɐm55 tʊk2	jam1 duk6	P1880	陰險	
1221	十八、性狀/狡猾	鬼馬	鬼马	kʷɐi35 ma23	kʷɐi35 ma24	gwai2 maa5	P1882	狡猾	原文作「鬼碼」
1222	十八、性狀/（婦女）淫蕩	姣	姣	hɛu21	hɛu21	heu4	P1882	（婦女）淫蕩	
1223	十八、性狀/正派	正派	正派	tʃiŋ33 pʰai33	tʃeŋ33 pʰai33	zing3 paai3	P1882	正派	
1224	十八、性狀/吝嗇	忔失	忔失	ŋɛt5 ʃɛt5	ŋɛt5 ʃɛt5	nget1 set1	P1884	吝嗇	原文有音無字
1225	十八、性狀/小氣	小相	小相	ɬiu35 ɬœŋ33	ɬiu35 ɬœŋ33	sliu2 sloeng3	P1884	小氣	
1226	十八、性狀/固執	硬頸	硬颈	ŋaŋ22 kɛŋ35	ŋaŋ22 kɛŋ35	ngaang6 geng2	P1884	固執	
1227	十八、性狀/凸	突	突	tɐt2	tɐt2	dat6	P1886	凸	
1228	十八、性狀/凹	凹	凹	mɐp5	mɐp5	map1	P1886	凹	原文有音無字
1229	十八、性狀/涼快	涼爽	凉爽	lœŋ21 ʃɔŋ35	lœŋ21 ʃɔŋ35	loeng4 song2	P1886	涼快	
1230	十八、性狀/悶熱	焗熱	焗热	kuk2 it2	kʊk2 jit2	guk6 jit6	P1888	悶熱	原文[kuk2]有音無字
1231	十八、性狀/道地	正斗	正斗	tʃiŋ33 tɐu35	tʃeŋ33 tɐu35	zing3 dau2	P1888	道地	
1232	十八、性狀/晚（來了）	遲	迟	tʃʰi21	tʃʰi21	ci4	P1888	晚（來了）	
1233	十九、方位/上頭	上高	上高	ʃœŋ22 ku55	ʃœŋ22 ku55	soeng6 gu1	P1890	上頭	
1234	十九、方位/下頭	下底	下底	ha22 tɐi35	ha22 tɐi35	haa6 dai2	P1890	下頭	
1235	十九、方位/左邊	左邊	左边	tʃɔ35 pin22	tʃɔ35 pin22	zo2 bin6	P1890	左邊	
1236	十九、方位/右邊	右邊	右边	iɐu22 pin22	jɐu22 pin22	jau6 bin6	P1892	右邊	
1237	十九、方位/左邊	左便	左便	tʃɔ35 pin22	tʃɔ35 pin22	zo2 bin6	P1890	左邊	原文作「左邊」
1238	十九、方位/右邊	右便	右便	iɐu22 pin22	jɐu22 pin22	jau6 bin6	P1892	右邊	原文作「右邊」
1239	十九、方位/中間	中間	中间	tʃuŋ55 kɛn55	tʃʊŋ55 kɛn55	zung1 gen1	P1892	中間	
1240	十九、方位/裏面	裏底	里底	li23 tɐi35	li24 tɐi35	li5 dai2	P1892	裏面	
1241	十九、方位/外面	外底	外底	ŋɔi22 tɐi35	ŋɔi22 tɐi35	ngoi6 dai2	P1894	外面	
1242	十九、方位/前面	前頭	前头	tʃʰin21 tʰɐu21	tʃʰin21 tʰɐu21	cin4 tau4	P1894	前面	
1243	十九、方位/後面	後尾	后尾	hɐu22 mi23	hɐu22 mi24	hau6 mi5	P1894	後面	
1244	十九、方位/旁邊	旁邊	旁边	pʰɔŋ21 pin55	pʰɔŋ21 pin55	pong4 bin1	P1896	旁邊	
1245	十九、方位/地下	地底	地底	ti22 tɐi35	ti22 tɐi35	di6 dai2	P1896	地下	
